URL,UUID4,ToposText_ID,Place_Name,Place_Type,Reference,Section,Chapter,Paragraph,Lat,Long,Text
https://topostext.org/work/531,b02d3e23-7995-4dbe-a527-5b3655d04ee7,https://topostext.org/place/271307REgy,Egypt,['place'],urn:cts:greekLit:tlg2018.tlg040:2,2,,,27.1,30.7,"§ 2  Why should I, who reveres truth above all, pore over this type of material in such detail? [And why should I] who so loves the Hebrews point out, in the appropriate places, where I have found inconsistencies [in their accounts]? [I have done it] to reprove the boasting of vainglorious chronographers. I shall approach the task before me with writings which have come down from the past. First I shall present a chronology of the Chaldeans, then [I shall present a list of] the kings of the Assyrians, then the Medes, then the Lydians, followed by the Persians. In the next section [I shall present] the entire chronology of the Hebrews in order. [This will be followed by] a third section [describing] the period of the Egyptian dynasties including the Ptolemids who reigned after Alexander of Macedon in Egypt and Alexandria. Next, one by one, I will introduce the beginnings of other [nations], how the Greeks tell their own history. First, [I will tell] about those ruling in Sicyon then in the land of the Argives, then in the city of Athens itself, from first to last, those in Lacedaemon, those in Corinth, and whoever else ruled over any other part of the sea. I shall add to this a description of the Olympiads, which the Greeks wrote. Once all these [parts] have been set forth, I shall record, one by one, the first kings of the Macedonians, and the Thessalonians, followed by the those of the Assyrians and Asiatics who ruled after Alexander. Next, each topic in a separate segment, I will describe those descendants of Aeneas who, after the capture of Ilium, ruled over the Latins later called Romans; then the descendants of Romulus who built the city of Rome; then the successors of Julius Caesar and Augustus who became emperors and the consuls who ruled in the intervening years. I will convert all the material collected about all these folk into chronological tables. Including, from the beginning, who from each nation ruled as king and for how long, I will put these [facts] into separate [chronological tables] together with the number of years involved. In this way, if we need to know who ruled and for how long [that information] will be easily and quickly accessible. Furthermore, the valiant deeds of each kingdom, which all nations have transmitted, I will place in summary form within [my account] of [these] kingdoms. However, that [material] will be in the second part of this work. But at present, in the next section, let us examine what the Chaldeans' ancestors have related about [their own] chronology. The Chaldean Chronicle "
https://topostext.org/work/531,e2186ca6-c80f-49a7-8ed8-68849692ab50,https://topostext.org/place/312299PAle,Alexandria,['place'],urn:cts:greekLit:tlg2018.tlg040:2,2,,,31.182,29.897,"§ 2  Why should I, who reveres truth above all, pore over this type of material in such detail? [And why should I] who so loves the Hebrews point out, in the appropriate places, where I have found inconsistencies [in their accounts]? [I have done it] to reprove the boasting of vainglorious chronographers. I shall approach the task before me with writings which have come down from the past. First I shall present a chronology of the Chaldeans, then [I shall present a list of] the kings of the Assyrians, then the Medes, then the Lydians, followed by the Persians. In the next section [I shall present] the entire chronology of the Hebrews in order. [This will be followed by] a third section [describing] the period of the Egyptian dynasties including the Ptolemids who reigned after Alexander of Macedon in Egypt and Alexandria. Next, one by one, I will introduce the beginnings of other [nations], how the Greeks tell their own history. First, [I will tell] about those ruling in Sicyon then in the land of the Argives, then in the city of Athens itself, from first to last, those in Lacedaemon, those in Corinth, and whoever else ruled over any other part of the sea. I shall add to this a description of the Olympiads, which the Greeks wrote. Once all these [parts] have been set forth, I shall record, one by one, the first kings of the Macedonians, and the Thessalonians, followed by the those of the Assyrians and Asiatics who ruled after Alexander. Next, each topic in a separate segment, I will describe those descendants of Aeneas who, after the capture of Ilium, ruled over the Latins later called Romans; then the descendants of Romulus who built the city of Rome; then the successors of Julius Caesar and Augustus who became emperors and the consuls who ruled in the intervening years. I will convert all the material collected about all these folk into chronological tables. Including, from the beginning, who from each nation ruled as king and for how long, I will put these [facts] into separate [chronological tables] together with the number of years involved. In this way, if we need to know who ruled and for how long [that information] will be easily and quickly accessible. Furthermore, the valiant deeds of each kingdom, which all nations have transmitted, I will place in summary form within [my account] of [these] kingdoms. However, that [material] will be in the second part of this work. But at present, in the next section, let us examine what the Chaldeans' ancestors have related about [their own] chronology. The Chaldean Chronicle "
https://topostext.org/work/531,476db8ff-0410-4f1a-ba92-e3ed944dfe68,https://topostext.org/place/380227PSik,Sicyon,['place'],urn:cts:greekLit:tlg2018.tlg040:2,2,,,37.9834,22.7145,"§ 2  Why should I, who reveres truth above all, pore over this type of material in such detail? [And why should I] who so loves the Hebrews point out, in the appropriate places, where I have found inconsistencies [in their accounts]? [I have done it] to reprove the boasting of vainglorious chronographers. I shall approach the task before me with writings which have come down from the past. First I shall present a chronology of the Chaldeans, then [I shall present a list of] the kings of the Assyrians, then the Medes, then the Lydians, followed by the Persians. In the next section [I shall present] the entire chronology of the Hebrews in order. [This will be followed by] a third section [describing] the period of the Egyptian dynasties including the Ptolemids who reigned after Alexander of Macedon in Egypt and Alexandria. Next, one by one, I will introduce the beginnings of other [nations], how the Greeks tell their own history. First, [I will tell] about those ruling in Sicyon then in the land of the Argives, then in the city of Athens itself, from first to last, those in Lacedaemon, those in Corinth, and whoever else ruled over any other part of the sea. I shall add to this a description of the Olympiads, which the Greeks wrote. Once all these [parts] have been set forth, I shall record, one by one, the first kings of the Macedonians, and the Thessalonians, followed by the those of the Assyrians and Asiatics who ruled after Alexander. Next, each topic in a separate segment, I will describe those descendants of Aeneas who, after the capture of Ilium, ruled over the Latins later called Romans; then the descendants of Romulus who built the city of Rome; then the successors of Julius Caesar and Augustus who became emperors and the consuls who ruled in the intervening years. I will convert all the material collected about all these folk into chronological tables. Including, from the beginning, who from each nation ruled as king and for how long, I will put these [facts] into separate [chronological tables] together with the number of years involved. In this way, if we need to know who ruled and for how long [that information] will be easily and quickly accessible. Furthermore, the valiant deeds of each kingdom, which all nations have transmitted, I will place in summary form within [my account] of [these] kingdoms. However, that [material] will be in the second part of this work. But at present, in the next section, let us examine what the Chaldeans' ancestors have related about [their own] chronology. The Chaldean Chronicle "
https://topostext.org/work/531,b34620d6-ab74-4d60-be72-79020854578a,https://topostext.org/place/380237PAth,Athens,['place'],urn:cts:greekLit:tlg2018.tlg040:2,2,,,37.9718,23.72793,"§ 2  Why should I, who reveres truth above all, pore over this type of material in such detail? [And why should I] who so loves the Hebrews point out, in the appropriate places, where I have found inconsistencies [in their accounts]? [I have done it] to reprove the boasting of vainglorious chronographers. I shall approach the task before me with writings which have come down from the past. First I shall present a chronology of the Chaldeans, then [I shall present a list of] the kings of the Assyrians, then the Medes, then the Lydians, followed by the Persians. In the next section [I shall present] the entire chronology of the Hebrews in order. [This will be followed by] a third section [describing] the period of the Egyptian dynasties including the Ptolemids who reigned after Alexander of Macedon in Egypt and Alexandria. Next, one by one, I will introduce the beginnings of other [nations], how the Greeks tell their own history. First, [I will tell] about those ruling in Sicyon then in the land of the Argives, then in the city of Athens itself, from first to last, those in Lacedaemon, those in Corinth, and whoever else ruled over any other part of the sea. I shall add to this a description of the Olympiads, which the Greeks wrote. Once all these [parts] have been set forth, I shall record, one by one, the first kings of the Macedonians, and the Thessalonians, followed by the those of the Assyrians and Asiatics who ruled after Alexander. Next, each topic in a separate segment, I will describe those descendants of Aeneas who, after the capture of Ilium, ruled over the Latins later called Romans; then the descendants of Romulus who built the city of Rome; then the successors of Julius Caesar and Augustus who became emperors and the consuls who ruled in the intervening years. I will convert all the material collected about all these folk into chronological tables. Including, from the beginning, who from each nation ruled as king and for how long, I will put these [facts] into separate [chronological tables] together with the number of years involved. In this way, if we need to know who ruled and for how long [that information] will be easily and quickly accessible. Furthermore, the valiant deeds of each kingdom, which all nations have transmitted, I will place in summary form within [my account] of [these] kingdoms. However, that [material] will be in the second part of this work. But at present, in the next section, let us examine what the Chaldeans' ancestors have related about [their own] chronology. The Chaldean Chronicle "
https://topostext.org/work/531,f7a61d21-436b-4c4f-aee2-4451a8cdd01f,https://topostext.org/place/379229PKor,Corinth,['place'],urn:cts:greekLit:tlg2018.tlg040:2,2,,,37.9054,22.8802,"§ 2  Why should I, who reveres truth above all, pore over this type of material in such detail? [And why should I] who so loves the Hebrews point out, in the appropriate places, where I have found inconsistencies [in their accounts]? [I have done it] to reprove the boasting of vainglorious chronographers. I shall approach the task before me with writings which have come down from the past. First I shall present a chronology of the Chaldeans, then [I shall present a list of] the kings of the Assyrians, then the Medes, then the Lydians, followed by the Persians. In the next section [I shall present] the entire chronology of the Hebrews in order. [This will be followed by] a third section [describing] the period of the Egyptian dynasties including the Ptolemids who reigned after Alexander of Macedon in Egypt and Alexandria. Next, one by one, I will introduce the beginnings of other [nations], how the Greeks tell their own history. First, [I will tell] about those ruling in Sicyon then in the land of the Argives, then in the city of Athens itself, from first to last, those in Lacedaemon, those in Corinth, and whoever else ruled over any other part of the sea. I shall add to this a description of the Olympiads, which the Greeks wrote. Once all these [parts] have been set forth, I shall record, one by one, the first kings of the Macedonians, and the Thessalonians, followed by the those of the Assyrians and Asiatics who ruled after Alexander. Next, each topic in a separate segment, I will describe those descendants of Aeneas who, after the capture of Ilium, ruled over the Latins later called Romans; then the descendants of Romulus who built the city of Rome; then the successors of Julius Caesar and Augustus who became emperors and the consuls who ruled in the intervening years. I will convert all the material collected about all these folk into chronological tables. Including, from the beginning, who from each nation ruled as king and for how long, I will put these [facts] into separate [chronological tables] together with the number of years involved. In this way, if we need to know who ruled and for how long [that information] will be easily and quickly accessible. Furthermore, the valiant deeds of each kingdom, which all nations have transmitted, I will place in summary form within [my account] of [these] kingdoms. However, that [material] will be in the second part of this work. But at present, in the next section, let us examine what the Chaldeans' ancestors have related about [their own] chronology. The Chaldean Chronicle "
https://topostext.org/work/531,00352f33-c5bb-40ed-8ed2-bcdfa3562065,https://topostext.org/place/400262UIli,Ilium,['place'],urn:cts:greekLit:tlg2018.tlg040:2,2,,,39.9575,26.2389,"§ 2  Why should I, who reveres truth above all, pore over this type of material in such detail? [And why should I] who so loves the Hebrews point out, in the appropriate places, where I have found inconsistencies [in their accounts]? [I have done it] to reprove the boasting of vainglorious chronographers. I shall approach the task before me with writings which have come down from the past. First I shall present a chronology of the Chaldeans, then [I shall present a list of] the kings of the Assyrians, then the Medes, then the Lydians, followed by the Persians. In the next section [I shall present] the entire chronology of the Hebrews in order. [This will be followed by] a third section [describing] the period of the Egyptian dynasties including the Ptolemids who reigned after Alexander of Macedon in Egypt and Alexandria. Next, one by one, I will introduce the beginnings of other [nations], how the Greeks tell their own history. First, [I will tell] about those ruling in Sicyon then in the land of the Argives, then in the city of Athens itself, from first to last, those in Lacedaemon, those in Corinth, and whoever else ruled over any other part of the sea. I shall add to this a description of the Olympiads, which the Greeks wrote. Once all these [parts] have been set forth, I shall record, one by one, the first kings of the Macedonians, and the Thessalonians, followed by the those of the Assyrians and Asiatics who ruled after Alexander. Next, each topic in a separate segment, I will describe those descendants of Aeneas who, after the capture of Ilium, ruled over the Latins later called Romans; then the descendants of Romulus who built the city of Rome; then the successors of Julius Caesar and Augustus who became emperors and the consuls who ruled in the intervening years. I will convert all the material collected about all these folk into chronological tables. Including, from the beginning, who from each nation ruled as king and for how long, I will put these [facts] into separate [chronological tables] together with the number of years involved. In this way, if we need to know who ruled and for how long [that information] will be easily and quickly accessible. Furthermore, the valiant deeds of each kingdom, which all nations have transmitted, I will place in summary form within [my account] of [these] kingdoms. However, that [material] will be in the second part of this work. But at present, in the next section, let us examine what the Chaldeans' ancestors have related about [their own] chronology. The Chaldean Chronicle "
https://topostext.org/work/531,d83cea3a-fc35-4d6b-bfc2-0a2492fc5377,https://topostext.org/place/419125PRom,Rome,['place'],urn:cts:greekLit:tlg2018.tlg040:2,2,,,41.891,12.486,"§ 2  Why should I, who reveres truth above all, pore over this type of material in such detail? [And why should I] who so loves the Hebrews point out, in the appropriate places, where I have found inconsistencies [in their accounts]? [I have done it] to reprove the boasting of vainglorious chronographers. I shall approach the task before me with writings which have come down from the past. First I shall present a chronology of the Chaldeans, then [I shall present a list of] the kings of the Assyrians, then the Medes, then the Lydians, followed by the Persians. In the next section [I shall present] the entire chronology of the Hebrews in order. [This will be followed by] a third section [describing] the period of the Egyptian dynasties including the Ptolemids who reigned after Alexander of Macedon in Egypt and Alexandria. Next, one by one, I will introduce the beginnings of other [nations], how the Greeks tell their own history. First, [I will tell] about those ruling in Sicyon then in the land of the Argives, then in the city of Athens itself, from first to last, those in Lacedaemon, those in Corinth, and whoever else ruled over any other part of the sea. I shall add to this a description of the Olympiads, which the Greeks wrote. Once all these [parts] have been set forth, I shall record, one by one, the first kings of the Macedonians, and the Thessalonians, followed by the those of the Assyrians and Asiatics who ruled after Alexander. Next, each topic in a separate segment, I will describe those descendants of Aeneas who, after the capture of Ilium, ruled over the Latins later called Romans; then the descendants of Romulus who built the city of Rome; then the successors of Julius Caesar and Augustus who became emperors and the consuls who ruled in the intervening years. I will convert all the material collected about all these folk into chronological tables. Including, from the beginning, who from each nation ruled as king and for how long, I will put these [facts] into separate [chronological tables] together with the number of years involved. In this way, if we need to know who ruled and for how long [that information] will be easily and quickly accessible. Furthermore, the valiant deeds of each kingdom, which all nations have transmitted, I will place in summary form within [my account] of [these] kingdoms. However, that [material] will be in the second part of this work. But at present, in the next section, let us examine what the Chaldeans' ancestors have related about [their own] chronology. The Chaldean Chronicle "
https://topostext.org/work/531,cb1848f3-a0d4-48ce-ab71-02b3f41dcd00,https://topostext.org/place/325444UBab,Babylon,['place'],urn:cts:greekLit:tlg2018.tlg040:3,3,,,32.542,44.421,"§ 3  How the Chaldeans chronicled [their past], from Alexander Polyhistor; about their writings and their first kingdom. Here is what Berosus related in Book One, and in Book Two what he wrote about the kings, one by one. He mentions the period when Nabonassarus was king, but merely records the kings' names not saying anything precise about their deeds, perhaps because he did not consider that they had done anything worth recalling — beyond [providing] a list of their names. This is how he begins. Apollodorus says that Alorus was the first Chaldean king to rule in Babylon, reigning for 10 sars. A sar consists of 3,600 years, and this [figure may be] broken down into [units called] ners and soses. He says that one ner is 600 years, while one sos is 60 years. This is how the [Chaldean] ancients reckoned [periods of] years. Having stated this, he proceeds to enumerate the kings of the Assyrians, one by one. There were 10 kings from the first king, Alorus, to Xisuthrus. He says that during [the latter's] time the first great flood occurred, which Moses also mentions. He states that the reign of those kings consisted of a total of 120 sars, making a total [in our denomination] of 2043 [Arm. sxd\ myriad years. He describes them one by one thusly. He says that on the death of Alorus, his son, Alaparus, [ruled for] 3 sars; after Alaparus, the Chaldean Almelon, from the city of Pautibiblon [? Bad-tibira], ruled for 13 sars; after Almelon, Ammenon, from the city of Pautibiblon, ruled for 12 sars. Now in his day a creature called Idotion, having the [composite] shape of a man and a fish, emerged from the Red Sea. After [Ammenon], Amegalarus, from the city of Pautibiblon, ruled for 18 sars, and after him, the shepherd Daonus, from the city of Pautibiblon, ruled for 10 sars. In his day, once again there emerged from the Red Sea four hybrid beings (Arm. yushkaparik) of the same man-fish type [as Idotion]. Then Edovanchus, from the city of Pautibiblon, ruled for 18 sars. During his reign once again another sort of man-fish being emerged from the Red Sea, called Odacon. He says that all of them were from Oannes, [and] he concisely describes them, one by one. Then the Chaldean Amenpsinus, from [the city of] Lanchara ruled. His reign lasted for 10 sars. Then the Chaldean Otiartes from Lanchara ruled. His reign lasted 8 sars. Upon the death of Otiartus, his son Xisuthrus ruled for 18 sars. The great deluge occurred in his time. Altogether [this makes] 10 monarchs [ruling for a total of] 100 and 20 sars. [This material] may be presented as follows: 1. Alorus 10 sars 2. Alaparus 3 sars 3. Almelon 13 sars 4. Ammenon 12 sars 5. Amegalarus 18 sars 6. Daonus 10 sars 7. Edovanchus 18 sars 8. Amempsinus 10 sars 9. Otiartes 8 sars 10. Xisuthrus 18 sars. This makes a total of 10 kings [ruling for] a total of 120 sars. And they say that 120 sars equal 2043 myriad years, assuming that a sar consists of 3,600 years. Such are the figures related in Alexander Polyhistor's book. And if a person regards this as accurate history, and accepts as valid [reigns lasting] for such myriads of years, then [that person] would have to believe other incredible material found in the same book. Howbeit, I will relate what that same Berosus relates in the aforementioned historical romance, and will resume their previous [thread] which [Alexander] Polyhistor has put in his own book. One after the other he recounts these types of things. "
https://topostext.org/work/531,7825d54b-a71a-4e4f-9bcd-5acaf3d80d71,https://topostext.org/place/195390WEry,Red Sea,['place'],urn:cts:greekLit:tlg2018.tlg040:3,3,,,19.5,39,"§ 3  How the Chaldeans chronicled [their past], from Alexander Polyhistor; about their writings and their first kingdom. Here is what Berosus related in Book One, and in Book Two what he wrote about the kings, one by one. He mentions the period when Nabonassarus was king, but merely records the kings' names not saying anything precise about their deeds, perhaps because he did not consider that they had done anything worth recalling — beyond [providing] a list of their names. This is how he begins. Apollodorus says that Alorus was the first Chaldean king to rule in Babylon, reigning for 10 sars. A sar consists of 3,600 years, and this [figure may be] broken down into [units called] ners and soses. He says that one ner is 600 years, while one sos is 60 years. This is how the [Chaldean] ancients reckoned [periods of] years. Having stated this, he proceeds to enumerate the kings of the Assyrians, one by one. There were 10 kings from the first king, Alorus, to Xisuthrus. He says that during [the latter's] time the first great flood occurred, which Moses also mentions. He states that the reign of those kings consisted of a total of 120 sars, making a total [in our denomination] of 2043 [Arm. sxd\ myriad years. He describes them one by one thusly. He says that on the death of Alorus, his son, Alaparus, [ruled for] 3 sars; after Alaparus, the Chaldean Almelon, from the city of Pautibiblon [? Bad-tibira], ruled for 13 sars; after Almelon, Ammenon, from the city of Pautibiblon, ruled for 12 sars. Now in his day a creature called Idotion, having the [composite] shape of a man and a fish, emerged from the Red Sea. After [Ammenon], Amegalarus, from the city of Pautibiblon, ruled for 18 sars, and after him, the shepherd Daonus, from the city of Pautibiblon, ruled for 10 sars. In his day, once again there emerged from the Red Sea four hybrid beings (Arm. yushkaparik) of the same man-fish type [as Idotion]. Then Edovanchus, from the city of Pautibiblon, ruled for 18 sars. During his reign once again another sort of man-fish being emerged from the Red Sea, called Odacon. He says that all of them were from Oannes, [and] he concisely describes them, one by one. Then the Chaldean Amenpsinus, from [the city of] Lanchara ruled. His reign lasted for 10 sars. Then the Chaldean Otiartes from Lanchara ruled. His reign lasted 8 sars. Upon the death of Otiartus, his son Xisuthrus ruled for 18 sars. The great deluge occurred in his time. Altogether [this makes] 10 monarchs [ruling for a total of] 100 and 20 sars. [This material] may be presented as follows: 1. Alorus 10 sars 2. Alaparus 3 sars 3. Almelon 13 sars 4. Ammenon 12 sars 5. Amegalarus 18 sars 6. Daonus 10 sars 7. Edovanchus 18 sars 8. Amempsinus 10 sars 9. Otiartes 8 sars 10. Xisuthrus 18 sars. This makes a total of 10 kings [ruling for] a total of 120 sars. And they say that 120 sars equal 2043 myriad years, assuming that a sar consists of 3,600 years. Such are the figures related in Alexander Polyhistor's book. And if a person regards this as accurate history, and accepts as valid [reigns lasting] for such myriads of years, then [that person] would have to believe other incredible material found in the same book. Howbeit, I will relate what that same Berosus relates in the aforementioned historical romance, and will resume their previous [thread] which [Alexander] Polyhistor has put in his own book. One after the other he recounts these types of things. "
https://topostext.org/work/531,0bf5e3e7-ae18-4043-89de-1974293baf01,https://topostext.org/place/195390WEry,Red Sea,['place'],urn:cts:greekLit:tlg2018.tlg040:3,3,,,19.5,39,"§ 3  How the Chaldeans chronicled [their past], from Alexander Polyhistor; about their writings and their first kingdom. Here is what Berosus related in Book One, and in Book Two what he wrote about the kings, one by one. He mentions the period when Nabonassarus was king, but merely records the kings' names not saying anything precise about their deeds, perhaps because he did not consider that they had done anything worth recalling — beyond [providing] a list of their names. This is how he begins. Apollodorus says that Alorus was the first Chaldean king to rule in Babylon, reigning for 10 sars. A sar consists of 3,600 years, and this [figure may be] broken down into [units called] ners and soses. He says that one ner is 600 years, while one sos is 60 years. This is how the [Chaldean] ancients reckoned [periods of] years. Having stated this, he proceeds to enumerate the kings of the Assyrians, one by one. There were 10 kings from the first king, Alorus, to Xisuthrus. He says that during [the latter's] time the first great flood occurred, which Moses also mentions. He states that the reign of those kings consisted of a total of 120 sars, making a total [in our denomination] of 2043 [Arm. sxd\ myriad years. He describes them one by one thusly. He says that on the death of Alorus, his son, Alaparus, [ruled for] 3 sars; after Alaparus, the Chaldean Almelon, from the city of Pautibiblon [? Bad-tibira], ruled for 13 sars; after Almelon, Ammenon, from the city of Pautibiblon, ruled for 12 sars. Now in his day a creature called Idotion, having the [composite] shape of a man and a fish, emerged from the Red Sea. After [Ammenon], Amegalarus, from the city of Pautibiblon, ruled for 18 sars, and after him, the shepherd Daonus, from the city of Pautibiblon, ruled for 10 sars. In his day, once again there emerged from the Red Sea four hybrid beings (Arm. yushkaparik) of the same man-fish type [as Idotion]. Then Edovanchus, from the city of Pautibiblon, ruled for 18 sars. During his reign once again another sort of man-fish being emerged from the Red Sea, called Odacon. He says that all of them were from Oannes, [and] he concisely describes them, one by one. Then the Chaldean Amenpsinus, from [the city of] Lanchara ruled. His reign lasted for 10 sars. Then the Chaldean Otiartes from Lanchara ruled. His reign lasted 8 sars. Upon the death of Otiartus, his son Xisuthrus ruled for 18 sars. The great deluge occurred in his time. Altogether [this makes] 10 monarchs [ruling for a total of] 100 and 20 sars. [This material] may be presented as follows: 1. Alorus 10 sars 2. Alaparus 3 sars 3. Almelon 13 sars 4. Ammenon 12 sars 5. Amegalarus 18 sars 6. Daonus 10 sars 7. Edovanchus 18 sars 8. Amempsinus 10 sars 9. Otiartes 8 sars 10. Xisuthrus 18 sars. This makes a total of 10 kings [ruling for] a total of 120 sars. And they say that 120 sars equal 2043 myriad years, assuming that a sar consists of 3,600 years. Such are the figures related in Alexander Polyhistor's book. And if a person regards this as accurate history, and accepts as valid [reigns lasting] for such myriads of years, then [that person] would have to believe other incredible material found in the same book. Howbeit, I will relate what that same Berosus relates in the aforementioned historical romance, and will resume their previous [thread] which [Alexander] Polyhistor has put in his own book. One after the other he recounts these types of things. "
